date,MeanT_Ambient,MeanT_Tire,MinT_Ambient,MinT_Tire,MaxT_Ambient,MaxT_Tire,site,snow_FAC10,DiffT_Tire,DiffT_Ambient
2021-12-02,12.9166666666667,11.1810833333333,6.2,3.985,23.1,24.944,Car,none,20.959,16.900000000000002
2021-12-03,12.4875,10.7850833333333,2.5,0.522,22.8,25.623,Car,none,25.101000000000003,20.3
2021-12-04,9.20833333333333,9.19133333333333,4,2.128,13.8,21.39,Car,none,19.262,9.8
2021-12-05,12.5625,11.467625,4.2,1.886,19.3,18.176,Car,none,16.29,15.100000000000001
2021-12-06,4.4875,6.01933333333333,-2.9,-4.076,14,13.69,Car,none,17.766,16.9
2021-12-07,-0.754166666666667,-0.392208333333333,-2.6,-3.124,0.4,2.236,Car,none,5.36,3
2021-12-08,2.55,3.14720833333333,-4,-4.651,10.6,17.701,Car,none,22.352,14.6
2021-12-09,8.5125,6.85925,-0.4,-2.947,13.5,12.582,Car,none,15.529,13.9
2021-12-10,16.9416666666667,16.022375,12.9,11.127,22.1,20.865,Car,none,9.737999999999998,9.200000000000001
2021-12-11,7.37083333333333,7.666,-2.7,-4.53,18.9,17.034,Car,none,21.564,21.599999999999998
2021-12-12,2.92916666666667,1.66104166666667,-4.2,-5.667,10.1,13.353,Car,none,19.02,14.3
2021-12-13,7.79166666666667,5.65345833333333,1.5,-3.568,14.6,17.415,Car,none,20.983,13.1
2021-12-14,14.2666666666667,13.0227083333333,9.6,5.668,19.5,22.106,Car,none,16.438000000000002,9.9
2021-12-15,16.9333333333333,16.3032083333333,15.8,14.649,18.1,18.461,Car,none,3.8119999999999994,2.3000000000000007
2021-12-16,12.075,12.1340833333333,1.6,0.742,18.3,17.629,Car,none,16.887,16.7
2021-12-17,4.30416666666667,3.710625,0.7,-0.283,10.1,9.336,Car,none,9.619,9.4
2021-12-18,5.90416666666667,6.17408333333333,1.8,1.697,13.9,13.161,Car,none,11.463999999999999,12.1
2021-12-19,1.48333333333333,3.45516666666667,-3.8,-4.987,5.5,14.864,Car,none,19.851,9.3
2021-12-20,0.208333333333333,0.473375,-5.7,-5.948,8.7,16.654,Car,none,22.602,14.399999999999999
2021-12-21,3.35833333333333,2.41091666666667,-3.8,-5.202,10.8,14.266,Car,none,19.468,14.600000000000001
2021-12-22,1.725,1.82895833333333,-2.9,-4.56,7.9,15.748,Car,none,20.308,10.8
2021-12-23,7.84583333333333,6.20308333333333,-1.5,-4.895,13.4,16.082,Car,none,20.977,14.9
2021-12-24,15.6,14.562375,13.2,11.394,18.7,17.391,Car,none,5.996999999999998,5.5
2021-12-25,16.55,16.7057083333333,5.4,4.61,22.5,25.501,Car,none,20.891000000000002,17.1
2021-12-26,8.42916666666667,8.52845833333333,3.8,3.142,16.8,14.912,Car,none,11.770000000000001,13
2021-12-27,16.9541666666667,16.5136666666667,9.5,8.841,20.6,24.098,Car,none,15.257,11.100000000000001
2021-12-28,11.1291666666667,10.7174166666667,9,8.22,17.2,17.582,Car,none,9.362,8.2
2021-12-29,6.99583333333333,7.47070833333333,4,3.775,9,11.224,Car,none,7.449,5
2021-12-30,8.30833333333333,8.77245833333333,6.6,7.015,10,11.613,Car,none,4.598,3.4000000000000004
2021-12-31,14.8291666666667,14.2626666666667,10,8.17,18.9,20.531,Car,none,12.360999999999999,8.899999999999999
2022-01-01,9.6125,10.3129166666667,3.8,4.895,16.9,16.296,Car,none,11.401,13.099999999999998
2022-01-02,-3.10833333333333,-1.70791666666667,-4.8,-3.449,1.9,3.643,Car,none,7.092,6.699999999999999
2022-01-03,-3.58333333333333,-1.137,-7,-5.698,1.6,10.198,Car,none,15.896,8.6
2022-01-04,-1.26666666666667,-1.42808333333333,-4.6,-5.791,3.6,3.485,Car,none,9.276,8.2
2022-01-05,1.92916666666667,2.57191666666667,-3.1,-2.102,5.1,11.151,Car,none,13.253,8.2
2022-01-06,-7.275,-5.218625,-10.1,-8.663,-3.8,-2.683,Car,none,5.98,6.3
2022-01-07,-9.38333333333333,-6.2405,-13.4,-11.976,-4.5,5.024,Car,>100,17,8.9
2022-01-08,-0.95,-1.48541666666667,-10.3,-10.722,7.2,5.616,Car,>100,16.338,17.5
2022-01-09,2.975,3.06154166666667,-4.8,-4.895,8.8,9.682,Car,none,14.577,13.600000000000001
2022-01-10,-2.58333333333333,-1.65591666666667,-9.2,-7.673,5.3,10.001,Car,none,17.674,14.5
2022-01-11,-0.5125,-0.363083333333333,-7.8,-6.579,5.8,7.995,Car,none,14.574,13.6
2022-01-12,6.74166666666667,5.8605,2.7,1.317,11.9,14.29,Car,none,12.972999999999999,9.2
2022-01-13,4.4125,3.52554166666667,-1.7,-3.538,10.5,16.606,Car,none,20.144000000000002,12.2
2022-01-14,0.9625,1.9235,-3.3,-4.621,5.5,13.642,Car,none,18.262999999999998,8.8
2022-01-15,1.69166666666667,2.01958333333333,-0.9,-1.128,4.1,5.514,Car,none,6.642,5
2022-01-16,-1.64583333333333,0.115416666666667,-4.9,-4.712,0.9,8.12,Car,>100,12.831999999999999,5.800000000000001
2022-01-17,0.345833333333333,0.685708333333333,-3.6,-5.326,5,11.078,Car,>100,16.404,8.6
2022-01-18,4.22916666666667,3.41204166666667,-4.5,-5.48,11.3,14.29,Car,>100,19.77,15.8
2022-01-19,2.82916666666667,2.81220833333333,-6.2,-4.804,8.7,7.419,Car,none,12.222999999999999,14.899999999999999
2022-01-20,-8.97083333333333,-5.907875,-12,-10.301,-5.6,1.994,Car,none,12.295,6.4
2022-01-21,-9.09166666666667,-6.03795833333333,-12.9,-12.013,-3.4,6.331,Car,none,18.344,9.5
2022-01-22,-4.8375,-4.29283333333333,-13.4,-13.581,3.3,7.368,Car,none,20.948999999999998,16.7
2022-01-23,0.716666666666667,0.90075,-4.7,-5.388,8.2,13.594,Car,none,18.982,12.899999999999999
2022-01-24,2.62083333333333,1.826125,-5,-5.605,8.4,8.319,Car,none,13.924000000000001,13.4
2022-01-25,-4.86666666666667,-2.31254166666667,-7.8,-7.935,0.5,4.999,Car,none,12.934,8.3
2022-01-26,-8.52083333333333,-5.54279166666667,-13,-12.825,-2.5,6.636,Car,none,19.461,10.5
2022-01-27,-1.0625,-0.912041666666667,-9,-8.264,2.7,7.167,Car,none,15.431,11.7
2022-01-28,-2.325,-2.641375,-7.6,-8.965,1.8,1.317,Car,none,10.282,9.4
2022-01-29,-5.17083333333333,-5.02333333333333,-13.7,-14.746,2,6.306,Car,none,21.052,15.7
2022-01-30,1.46666666666667,1.71254166666667,-2.5,-6.231,5.7,12.678,Car,none,18.909,8.2
2022-01-31,2.55,1.72720833333333,-4.3,-5.388,10.2,13.786,Car,none,19.174,14.5
2022-02-01,11.1416666666667,9.5385,6,0.495,17.5,18.557,Car,none,18.061999999999998,11.5
2022-02-02,1.78333333333333,2.426875,-5,-3.956,12.8,11.832,Car,none,15.788,17.8
2022-02-03,-5.75,-4.25745833333333,-7.2,-5.76,-4.6,-1.986,Car,>100,3.774,2.6000000000000005
2022-02-04,-7.35416666666667,-5.17345833333333,-11.2,-11.867,-3.3,1.317,Car,>300,13.184000000000001,7.8999999999999995
2022-02-05,-6.80416666666667,-6.05941666666667,-15.4,-15.791,1.8,6.56,Car,>200,22.351,17.2
2022-02-06,-1.53333333333333,-2.84404166666667,-11.5,-12.123,5.7,7.318,Car,>100,19.441,17.2
2022-02-07,0.266666666666667,0.521833333333333,-4,-6.042,5.4,8.866,Car,>100,14.908,9.4
2022-02-08,4.88333333333333,3.79925,0.3,-1.699,10.4,12.292,Car,>100,13.991,10.1
2022-02-09,6.97083333333333,5.712375,-0.8,-2.976,13.1,16.082,Car,none,19.058,13.9
2022-02-10,4.175,3.18308333333333,-3.6,-5.172,11.7,16.201,Car,none,21.373,15.299999999999999
2022-02-11,7.775,6.18641666666667,3.1,0.301,12.9,13.161,Car,none,12.86,9.8
2022-02-12,-4.19166666666667,-2.117375,-8.8,-8.066,2.8,2.262,Car,none,10.328000000000001,11.600000000000001
2022-02-13,-4.925,-3.06770833333333,-11,-9.644,3.7,7.167,Car,none,16.811,14.7
2022-02-14,-1.71666666666667,-0.735666666666667,-8.1,-7.575,7.6,11.613,Car,none,19.188,15.7
2022-02-15,6.07083333333333,4.998,-6.1,-6.262,17.6,19.175,Car,none,25.437,23.700000000000003
2022-02-16,15.3,13.86175,12.4,9.509,18.7,18.176,Car,none,8.666999999999998,6.299999999999999
2022-02-17,6.6125,6.98408333333333,-4.3,-3.183,17.3,16.415,Car,none,19.598,21.6
2022-02-18,-2.45,-0.635166666666667,-8.3,-7.381,3.9,8.841,Car,none,16.222,12.200000000000001
2022-02-19,-0.0166666666666667,0.997666666666667,-2.6,-5.357,2.1,9.731,Car,none,15.088000000000001,4.7
2022-02-20,7.38333333333333,6.23529166666667,-2.3,-5.418,15.2,17.058,Car,none,22.476,17.5
2022-02-21,12.3333333333333,11.3361666666667,6.1,3.67,15.8,18.2,Car,none,14.53,9.700000000000001
2022-02-22,12.175,12.4262916666667,0.2,1.751,17.4,18.771,Car,none,17.02,17.2
2022-02-23,-3.75833333333333,-1.734125,-4.6,-3.479,-0.5,2.69,Car,none,6.1690000000000005,4.1
2022-02-24,-1.89166666666667,-1.22770833333333,-4.7,-3.568,-0.3,0.079,Car,>100,3.6470000000000002,4.4
2022-02-25,-3.24583333333333,-1.55495833333333,-4.7,-2.976,-1,0.77,Car,>100,3.746,3.7
2022-02-26,-2.12083333333333,-0.132791666666667,-4.9,-5.326,1,8.469,Car,>100,13.794999999999998,5.9
2022-02-27,0.179166666666667,1.52291666666667,-5.9,-6.515,8.7,14.673,Car,>100,21.188,14.6
2022-02-28,5.6,4.905375,-4.7,-5.76,14.1,18.533,Car,>100,24.293,18.8
2022-03-01,12.8166666666667,11.4367083333333,4.7,1.126,21.4,24.05,Car,none,22.924,16.7
2022-03-02,14.1458333333333,12.822,1.6,-1.015,25.1,28.072,Car,none,29.087,23.5
2022-03-03,10.4375,10.493875,5.3,2.182,16,20.817,Car,none,18.635,10.7
2022-03-04,10.0916666666667,10.0084583333333,0.6,-1.527,20.9,26.378,Car,none,27.905,20.299999999999997
2022-03-05,17.8833333333333,15.97125,9.5,4.818,21.6,24.484,Car,none,19.666000000000004,12.100000000000001
2022-03-06,15.2708333333333,16.2077916666667,9.8,9.805,20.8,23.472,Car,none,13.667000000000002,11
2022-03-07,5.07083333333333,6.08633333333333,2.5,2.074,13.2,13.642,Car,none,11.568,10.7
2022-03-08,2.3375,4.47041666666667,0.3,0.412,5,14.84,Car,none,14.427999999999999,4.7
2022-03-09,4.7125,6.57929166666667,-0.7,-2.015,10.8,18.224,Car,none,20.239,11.5
2022-03-10,4.17916666666667,5.27758333333333,-1.9,-4.106,12,18.533,Car,none,22.639000000000003,13.9
2022-03-11,-0.9875,-0.0815,-3,-2.073,2.1,3.248,Car,none,5.321,5.1
2022-03-12,-4.4625,-3.22354166666667,-9,-8.53,-0.4,2.77,Car,>100,11.299999999999999,8.6
2022-03-13,6.07916666666667,5.95533333333333,-1.6,-3.866,13.8,15.939,Car,none,19.805,15.4
2022-03-14,11.95,11.179625,5.2,0.825,16.6,19.793,Car,none,18.968,11.400000000000002
2022-03-15,13.075,13.78925,7.4,4.168,21.1,30.192,Car,none,26.024,13.700000000000001
2022-03-16,12.6458333333333,12.388375,2.5,-0.283,22.6,27.825,Car,none,28.108,20.1
2022-03-17,14.3708333333333,13.4280416666667,6.2,2.343,22.6,27.431,Car,none,25.088,16.400000000000002
2022-03-18,13.5125,12.566375,9.3,6.306,16.7,17.938,Car,none,11.631999999999998,7.399999999999999
2022-03-19,7.62083333333333,7.806625,2,-0.479,13.5,16.749,Car,none,17.227999999999998,11.5
2022-03-20,10.5291666666667,9.07025,-0.8,-3.39,20.7,25.162,Car,none,28.552,21.5
2022-03-21,15.8708333333333,13.8148333333333,6.9,2.128,22.2,26.109,Car,none,23.981,15.299999999999999
2022-03-22,11.4291666666667,10.9972916666667,10.4,9.928,13,12.871,Car,none,2.9429999999999996,2.5999999999999996
2022-03-23,10.1625,10.4562916666667,6.6,6.102,13,12.582,Car,none,6.48,6.4
2022-03-24,6.40833333333333,6.45483333333333,4.8,4.037,8.3,10.026,Car,none,5.989,3.500000000000001
2022-03-25,7.325,7.12866666666667,1.8,-0.171,14.6,18.081,Car,none,18.252,12.799999999999999
2022-03-26,8.01666666666667,7.9035,3.4,0.66,13.1,17.153,Car,none,16.493,9.7
2022-03-27,3.89583333333333,5.62604166666667,0.1,-2.596,7.7,16.177,Car,none,18.773,7.6000000000000005
2022-03-28,6.56666666666667,8.378125,3.3,2.584,10.7,18.152,Car,none,15.568000000000001,7.3999999999999995
2022-03-29,13.9125,13.79575,6.3,4.402,22.2,23.448,Car,none,19.046,15.899999999999999
2022-03-30,17.8833333333333,17.0132916666667,7.6,8.469,21.9,22.058,Car,none,13.589,14.299999999999999
2022-03-31,5.4875,5.77266666666667,3.5,3.248,7.2,8.792,Car,none,5.544,3.7
2022-04-01,5.82916666666667,8.45291666666667,2.2,-0.255,11.3,19.817,Car,none,20.072,9.100000000000001
2022-04-02,8.125,8.01666666666667,-1.4,-2.771,17.6,21.318,Car,none,24.089000000000002,19
2022-04-03,10.325,10.760875,-0.3,-2.596,18.4,25.914,Car,none,28.51,18.7
2022-04-04,12.1041666666667,12.533125,8.1,7.594,16.3,22.824,Car,none,15.23,8.200000000000001
2022-04-05,14.4791666666667,15.2180416666667,9.8,9.632,20.7,26.036,Car,none,16.404000000000003,10.899999999999999
2022-04-06,12.5166666666667,12.9522083333333,7.5,5.334,18.1,21.032,Car,none,15.698,10.600000000000001
2022-04-07,9.2625,9.04641666666667,5.1,1.859,11.9,15.127,Car,none,13.268,6.800000000000001
2022-04-08,4.5375,4.83229166666667,2.7,2.956,6.2,7.116,Car,none,4.16,3.5
2022-04-09,7.53333333333333,9.05270833333333,1.9,0.218,14.9,19.579,Car,none,19.361,13
2022-04-10,15.0375,13.535125,0.4,-1.699,24.7,26.109,Car,none,27.808000000000003,24.3
2022-04-11,17.9541666666667,17.871375,13.3,12.727,22.4,24.05,Car,none,11.323,9.099999999999998
2022-04-12,19.0166666666667,19.10525,12.9,12.871,25.8,27.014,Car,none,14.142999999999999,12.9
2022-04-13,17.2916666666667,17.08975,7.4,7.494,22,23.497,Car,none,16.003,14.6
2021-10-06,21.65,23.6353333333333,16.7,15.414,25.5,30.849,Car,none,15.435,8.8
2021-10-07,19.8416666666667,20.8370833333333,16.2,15.008,24.5,30.066,Car,none,15.058,8.3
2021-10-08,20.425,21.7789166666667,14.5,12.34,27.7,35.102,Car,none,22.761999999999997,13.2
2021-10-09,23.8541666666667,23.83475,19.6,17.296,29.1,34.308,Car,none,17.012,9.5
2021-10-10,24.525,24.4224166666667,20.9,19.056,29.6,33.391,Car,none,14.334999999999997,8.700000000000003
2021-10-11,22.3458333333333,21.739875,17.8,15.963,25,25.186,Car,none,9.223,7.199999999999999
2021-10-12,18.4416666666667,20.2760416666667,12.7,11.102,25.5,33.287,Car,none,22.185,12.8
2021-10-13,21.5375,20.9727916666667,12.8,11.394,27,28.692,Car,none,17.298000000000002,14.2
2021-10-14,23.0708333333333,23.4260833333333,19.8,18.985,27.1,32.098,Car,none,13.113,7.300000000000001
2021-10-15,19.2208333333333,20.3949166666667,11.3,11.613,23.2,27.604,Car,none,15.991,11.899999999999999
2021-10-16,11.3916666666667,12.1855416666667,6.4,4.063,17.6,23.16,Car,none,19.097,11.200000000000001
2021-10-17,11.2833333333333,11.5921666666667,4.1,1.832,20.9,26.744,Car,none,24.912,16.799999999999997
2021-10-18,12.2208333333333,11.8047083333333,4.9,2.396,21.7,25.04,Car,none,22.644,16.799999999999997
2021-10-19,12.4666666666667,11.981875,4.6,2.45,21.7,25.501,Car,none,23.051000000000002,17.1
2021-10-20,18.025,16.345,10.9,6.839,24.2,26.842,Car,none,20.003,13.299999999999999
2021-10-21,15.7083333333333,16.8303333333333,12.3,12.001,19.5,23.569,Car,none,11.568,7.199999999999999
2021-10-22,10.6125,11.8445416666667,5.7,4.402,14.7,19.246,Car,none,14.843999999999998,9
2021-10-23,10.4666666666667,10.1210833333333,5,3.775,14.9,15.891,Car,none,12.116,9.9
2021-10-24,19.7833333333333,18.9802083333333,12.9,12.05,25.7,26.646,Car,none,14.596,12.799999999999999
2021-10-25,12.9625,12.928375,10.7,10.492,17,16.487,Car,none,5.9949999999999974,6.300000000000001
2021-10-26,9.84583333333333,11.27925,4.2,3.248,16.5,22.92,Car,none,19.672,12.3
2021-10-27,11.975,11.7190833333333,5.2,4.115,19.1,21.39,Car,none,17.275,13.900000000000002
2021-10-28,13.7416666666667,13.9835416666667,9.8,10.149,18.1,19.984,Car,none,9.835000000000003,8.3
2021-10-29,12.5875,13.193875,11,11.467,14.8,17.034,Car,none,5.566999999999998,3.8000000000000007
2021-10-30,10.9375,11.3735,7.3,6.484,12.9,14.649,Car,none,8.165,5.6000000000000005
2021-10-31,8.67916666666667,9.64825,4.4,3.274,16.4,22.992,Car,none,19.718,11.999999999999998
2021-11-01,6.02083333333333,7.10095833333333,0.9,0.412,11,18.485,Car,none,18.073,10.1
2021-11-02,5.6375,8.045625,1.3,1.967,10.2,17.986,Car,none,16.019000000000002,8.899999999999999
2021-11-03,3.3625,5.13891666666667,-1.8,-1.929,10.3,16.558,Car,none,18.487,12.100000000000001
2021-11-04,2.4875,3.99266666666667,-3.6,-4.046,10.9,19.413,Car,none,23.459,14.5
2021-11-05,3.0125,3.956,-4.1,-4.469,13.2,19.246,Car,none,23.715,17.299999999999997
2021-11-06,4.75,5.25341666666667,-3.2,-4.046,15.9,22.465,Car,none,26.511,19.1
2021-11-07,8.73333333333333,7.44516666666667,0,-1.986,18.4,22.585,Car,none,24.571,18.4
2021-11-08,13.8583333333333,11.0561666666667,5.9,1.778,21.7,24.484,Car,none,22.706000000000003,15.799999999999999
2021-11-09,14.025,12.6745416666667,11.1,8.742,18,20.174,Car,none,11.431999999999999,6.9
2021-11-10,13.7041666666667,12.5587916666667,8,5.796,20.6,22.968,Car,none,17.172,12.600000000000001
2021-11-11,12.445833333333301,11.7124166666667,4.2,1.805,15.7,18.033,Car,none,16.228,11.5
2021-11-12,7.60416666666667,6.386125,3.2,0.687,11.5,15.223,Car,none,14.536000000000001,8.3
2021-11-13,2.37083333333333,3.28341666666667,-1.7,-2.044,5.1,10.761,Car,none,12.805,6.8
2021-11-14,6.39166666666667,6.76404166666667,0.6,-0.004,12.6,17.677,Car,none,17.681,12
2021-11-15,6.05416666666667,4.87954166666667,-2.4,-3.094,14,13.762,Car,none,16.856,16.4
2021-11-16,14.2125,13.19025,5.1,2.956,20.4,22.8,Car,none,19.844,15.299999999999999
2021-11-17,15.8875,15.674,6.3,7.066,18.8,18.937,Car,none,11.871000000000002,12.5
2021-11-18,5.30416666666667,6.00391666666667,-2.5,-3.956,9.9,15.008,Car,none,18.964,12.4
2021-11-19,1.05,1.6855,-5.5,-5.605,9,15.652,Car,none,21.256999999999998,14.5
2021-11-20,7.95416666666667,6.88854166666667,3.2,-0.367,12.9,15.629,Car,none,15.995999999999999,9.7
2021-11-21,9.33333333333333,8.79,2.7,0.715,12,13.377,Car,none,12.662,9.3
2021-11-22,0.95,2.14445833333333,-4.8,-5.202,5.5,14.122,Car,none,19.323999999999998,10.3
2021-11-23,1.525,1.30516666666667,-6.1,-5.636,9.2,12.751,Car,none,18.387,15.299999999999999
2021-11-24,11.133333333333301,9.787125,5.2,1.94,15.9,17.986,Car,none,16.046,10.7
2021-11-25,5.85,6.05325,-2.8,-3.568,13.8,12.558,Car,none,16.126,16.6
2021-11-26,-0.358333333333333,0.980208333333333,-5.6,-6.262,5.9,15.724,Car,none,21.986,11.5
2021-11-27,6.49583333333333,5.501125,0.8,-1.327,14,16.654,Car,none,17.981,13.2
2021-11-28,5.25833333333333,5.78058333333333,-3,-4.378,11.1,20.46,Car,none,24.838,14.1
2021-11-29,3.825,3.33533333333333,-4.9,-5.049,10.9,13.233,Car,none,18.282,15.8
2021-11-30,8.37916666666667,9.166875,3.1,-0.143,15.1,26.231,Car,none,26.374000000000002,12
2021-12-01,10.6833333333333,9.617375,5.1,3.985,14.6,17.677,Car,none,13.692,9.5
2021-12-02,12.9166666666667,11.224625,6.2,4.037,23.1,25.258,Car,none,21.221,16.900000000000002
2021-12-03,12.4875,10.8977916666667,2.5,0.88,22.8,26.182,Car,none,25.302,20.3
2021-12-04,9.20833333333333,9.526,4,2.477,13.8,23.208,Car,none,20.730999999999998,9.8
2021-12-05,12.5625,11.4510833333333,4.2,2.289,19.3,18.152,Car,none,15.863000000000001,15.100000000000001
2021-12-06,4.4875,6.60141666666667,-2.9,-3.777,14,14.409,Car,none,18.186,16.9
2021-12-07,-0.754166666666667,-0.18725,-2.6,-2.918,0.4,2.236,Car,none,5.154,3
2021-12-08,2.55,3.72791666666667,-4,-4.318,10.6,20.865,Car,none,25.183,14.6
2021-12-09,8.5125,6.92616666666667,-0.4,-2.8,13.5,12.558,Car,none,15.358,13.9
2021-12-10,16.9416666666667,15.9111666666667,12.9,11.078,22.1,20.722,Car,none,9.644000000000002,9.200000000000001
2021-12-11,7.37083333333333,7.8205,-2.7,-4.318,18.9,17.034,Car,none,21.351999999999997,21.599999999999998
2021-12-12,2.92916666666667,2.1045,-4.2,-5.388,10.1,14.792,Car,none,20.18,14.3
2021-12-13,7.79166666666667,6.02275,1.5,-3.212,14.6,19.199,Car,none,22.411,13.1
2021-12-14,14.2666666666667,13.0779583333333,9.6,5.693,19.5,22.657,Car,none,16.964,9.9
2021-12-15,16.9333333333333,16.2009166666667,15.8,14.601,18.1,18.152,Car,none,3.551,2.3000000000000007
2021-12-16,12.075,12.1259583333333,1.6,1.044,18.3,17.582,Car,none,16.538,16.7
2021-12-17,4.30416666666667,3.90408333333333,0.7,-0.004,10.1,9.361,Car,none,9.365,9.4
2021-12-18,5.90416666666667,6.30254166666667,1.8,1.967,13.9,13.185,Car,none,11.218,12.1
2021-12-19,1.48333333333333,4.37766666666667,-3.8,-4.439,5.5,17.938,Car,none,22.377,9.3
2021-12-20,0.208333333333333,1.08283333333333,-5.7,-5.823,8.7,20.174,Car,none,25.997,14.399999999999999
2021-12-21,3.35833333333333,2.89108333333333,-3.8,-4.895,10.8,15.772,Car,none,20.667,14.600000000000001
2021-12-22,1.725,2.464125,-2.9,-4.408,7.9,18.747,Car,none,23.155,10.8
2021-12-23,7.84583333333333,6.36733333333333,-1.5,-4.651,13.4,17.225,Car,none,21.876,14.9
2021-12-24,15.6,14.4905416666667,13.2,11.297,18.7,17.32,Car,none,6.023,5.5
2021-12-25,16.55,16.7153333333333,5.4,4.532,22.5,25.987,Car,none,21.455,17.1
2021-12-26,8.42916666666667,8.44329166666667,3.8,3.089,16.8,14.888,Car,none,11.799,13
2021-12-27,16.9541666666667,16.3340833333333,9.5,8.841,20.6,23.545,Car,none,14.704000000000002,11.100000000000001
2021-12-28,11.1291666666667,10.7793333333333,9,8.319,17.2,17.463,Car,none,9.144,8.2
2021-12-29,6.99583333333333,7.54225,4,4.089,9,10.907,Car,none,6.818,5
2021-12-30,8.30833333333333,8.82833333333333,6.6,7.192,10,11.565,Car,none,4.372999999999999,3.4000000000000004
2021-12-31,14.8291666666667,14.2455,10,8.22,18.9,20.365,Car,none,12.144999999999998,8.899999999999999
2022-01-01,9.6125,10.3404166666667,3.8,5.024,16.9,16.225,Car,none,11.201,13.099999999999998
2022-01-02,-3.10833333333333,-1.64016666666667,-4.8,-3.36,1.9,3.801,Car,none,7.161,6.699999999999999
2022-01-03,-3.58333333333333,-0.3965,-7,-5.449,1.6,12.871,Car,none,18.32,8.6
2022-01-04,-1.26666666666667,-1.32520833333333,-4.6,-5.574,3.6,3.564,Car,none,9.138,8.2
2022-01-05,1.92916666666667,3.0295,-3.1,-2.044,5.1,12.195,Car,none,14.239,8.2
2022-01-06,-7.275,-5.08854166666667,-10.1,-8.331,-3.8,-2.742,Car,none,5.5889999999999995,6.3
2022-01-07,-9.38333333333333,-5.243625,-13.4,-11.076,-4.5,8.618,Car,>100,19.694000000000003,8.9
2022-01-08,-0.95,-1.177125,-10.3,-9.337,7.2,5.642,Car,>100,14.979,17.5
2022-01-09,2.975,3.38220833333333,-4.8,-5.079,8.8,10.638,Car,none,15.716999999999999,13.600000000000001
2022-01-10,-2.58333333333333,-1.08,-9.2,-7.608,5.3,12.534,Car,none,20.142,14.5
2022-01-11,-0.5125,-0.0960000000000001,-7.8,-6.674,5.8,9.188,Car,none,15.862000000000002,13.6
2022-01-12,6.74166666666667,6.054625,2.7,1.371,11.9,15.438,Car,none,14.067,9.2
2022-01-13,4.4125,3.67875,-1.7,-3.449,10.5,19.365,Car,none,22.814,12.2
2022-01-14,0.9625,2.144,-3.3,-4.59,5.5,16.106,Car,none,20.696,8.8
2022-01-15,1.69166666666667,2.045625,-0.9,-0.986,4.1,5.179,Car,none,6.165,5
2022-01-16,-1.64583333333333,0.546916666666667,-4.9,-4.804,0.9,10.565,Car,>100,15.369,5.800000000000001
2022-01-17,0.345833333333333,0.761333333333333,-3.6,-4.926,5,11.248,Car,>100,16.174,8.6
2022-01-18,4.22916666666667,3.492625,-4.5,-5.418,11.3,14.721,Car,>100,20.139,15.8
2022-01-19,2.82916666666667,2.80204166666667,-6.2,-4.895,8.7,7.419,Car,none,12.314,14.899999999999999
2022-01-20,-8.97083333333333,-5.64258333333333,-12,-10.511,-5.6,3.722,Car,none,14.232999999999999,6.4
2022-01-21,-9.09166666666667,-5.64066666666667,-12.9,-11.722,-3.4,7.268,Car,none,18.99,9.5
2022-01-22,-4.8375,-3.83495833333333,-13.4,-12.751,3.3,7.995,Car,none,20.746,16.7
2022-01-23,0.716666666666667,1.04229166666667,-4.7,-5.449,8.2,14.481,Car,none,19.93,12.899999999999999
2022-01-24,2.62083333333333,1.80679166666667,-5,-5.667,8.4,8.22,Car,none,13.887,13.4
2022-01-25,-4.86666666666667,-1.85495833333333,-7.8,-7.935,0.5,7.795,Car,none,15.73,8.3
2022-01-26,-8.52083333333333,-4.86166666666667,-13,-12.454,-2.5,9.089,Car,none,21.543,10.5
2022-01-27,-1.0625,-0.832958333333333,-9,-8.033,2.7,6.864,Car,none,14.896999999999998,11.7
2022-01-28,-2.325,-2.59483333333333,-7.6,-8.597,1.8,1.126,Car,none,9.722999999999999,9.4
2022-01-29,-5.17083333333333,-4.49854166666667,-13.7,-13.581,2,6.585,Car,none,20.166,15.7
2022-01-30,1.46666666666667,2.10391666666667,-2.5,-5.948,5.7,14.529,Car,none,20.477,8.2
2022-01-31,2.55,1.7365,-4.3,-5.141,10.2,13.954,Car,none,19.095,14.5
2022-02-01,11.1416666666667,9.50383333333333,6,0.632,17.5,18.675,Car,none,18.043,11.5
2022-02-02,1.78333333333333,2.52616666666667,-5,-3.896,12.8,11.856,Car,none,15.751999999999999,17.8
2022-02-03,-5.75,-4.148,-7.2,-5.636,-4.6,-2.334,Car,>100,3.302,2.6000000000000005
2022-02-04,-7.35416666666667,-4.79275,-11.2,-11.29,-3.3,1.859,Car,>300,13.149,7.8999999999999995
2022-02-05,-6.80416666666667,-5.704375,-15.4,-14.945,1.8,7.67,Car,>200,22.615000000000002,17.2
2022-02-06,-1.53333333333333,-2.75366666666667,-11.5,-11.758,5.7,7.72,Car,>100,19.477999999999998,17.2
2022-02-07,0.266666666666667,1.04095833333333,-4,-6.073,5.4,12.678,Car,>100,18.751,9.4
2022-02-08,4.88333333333333,3.82908333333333,0.3,-1.527,10.4,12.437,Car,>100,13.963999999999999,10.1
2022-02-09,6.97083333333333,5.575125,-0.8,-2.83,13.1,15.629,Car,none,18.459,13.9
2022-02-10,4.175,3.22341666666667,-3.6,-5.079,11.7,16.558,Car,none,21.637,15.299999999999999
